check_time,machine_id,batch_id,passed_qty,failed_qty,order_id
2024-03-20 08:00:00.000000,M01,ORD-1268-B1,204,0,ORD-1268
2024-03-20 10:00:00.000000,M01,ORD-1268-B2,202,2,ORD-1268
2024-03-20 12:00:00.000000,M01,ORD-1268-B3,204,0,ORD-1268
2024-03-20 14:00:00.000000,M01,ORD-1268-B4,203,1,ORD-1268
2024-03-20 16:00:00.000000,M01,ORD-1268-B5,204,0,ORD-1268
2024-03-20 08:00:00.000000,M02,ORD-1269-B1,474,3,ORD-1269
2024-03-20 10:00:00.000000,M02,ORD-1269-B2,476,1,ORD-1269
2024-03-20 12:00:00.000000,M02,ORD-1269-B3,474,3,ORD-1269
2024-03-20 14:00:00.000000,M02,ORD-1269-B4,475,2,ORD-1269
2024-03-20 08:00:00.000000,M03,ORD-1270-B1,500,2,ORD-1270
2024-03-20 10:00:00.000000,M03,ORD-1270-B2,498,4,ORD-1270
2024-03-20 14:02:12.412787,M03,ORD-1271-B1,248,0,ORD-1271
2024-03-20 16:02:12.412787,M03,ORD-1271-B2,248,0,ORD-1271
2024-03-20 18:02:12.412787,M03,ORD-1271-B3,248,0,ORD-1271
2024-03-21 08:00:00.000000,M01,ORD-1272-B1,452,1,ORD-1272
2024-03-21 10:00:00.000000,M01,ORD-1272-B2,453,0,ORD-1272
2024-03-21 12:00:00.000000,M01,ORD-1272-B3,450,3,ORD-1272
2024-03-21 14:00:00.000000,M01,ORD-1272-B4,451,2,ORD-1272
2024-03-21 16:00:00.000000,M01,ORD-1272-B5,449,4,ORD-1272
2024-03-21 08:00:00.000000,M02,ORD-1273-B1,249,0,ORD-1273
2024-03-21 10:00:00.000000,M02,ORD-1273-B2,247,2,ORD-1273
2024-03-21 12:00:00.000000,M02,ORD-1273-B3,248,1,ORD-1273
2024-03-21 14:00:00.000000,M02,ORD-1273-B4,247,2,ORD-1273
2024-03-21 08:00:00.000000,M03,ORD-1274-B1,413,3,ORD-1274
2024-03-21 10:00:00.000000,M03,ORD-1274-B2,416,0,ORD-1274
2024-03-21 12:00:00.000000,M03,ORD-1274-B3,415,1,ORD-1274
2024-03-21 14:00:00.000000,M03,ORD-1274-B4,413,3,ORD-1274
2024-03-21 17:17:05.127919,M03,ORD-1275-B1,571,0,ORD-1275
2024-03-21 19:17:05.127919,M03,ORD-1275-B2,571,0,ORD-1275
2024-03-22 08:00:00.000000,M01,ORD-1276-B1,226,1,ORD-1276
2024-03-22 10:00:00.000000,M01,ORD-1276-B2,226,1,ORD-1276
2024-03-22 12:00:00.000000,M01,ORD-1276-B3,227,0,ORD-1276
2024-03-22 14:00:00.000000,M01,ORD-1276-B4,226,1,ORD-1276
2024-03-22 16:00:00.000000,M01,ORD-1276-B5,226,1,ORD-1276
2024-03-22 08:00:00.000000,M02,ORD-1277-B1,208,0,ORD-1277
2024-03-22 10:00:00.000000,M02,ORD-1277-B2,208,0,ORD-1277
2024-03-22 12:00:00.000000,M02,ORD-1277-B3,207,1,ORD-1277
2024-03-22 14:00:00.000000,M02,ORD-1277-B4,207,1,ORD-1277
2024-03-22 16:00:00.000000,M02,ORD-1277-B5,207,1,ORD-1277
2024-03-22 08:00:00.000000,M03,ORD-1278-B1,239,0,ORD-1278
2024-03-22 10:00:00.000000,M03,ORD-1278-B2,239,0,ORD-1278
2024-03-22 12:00:00.000000,M03,ORD-1278-B3,237,2,ORD-1278
2024-03-22 14:00:00.000000,M03,ORD-1278-B4,238,1,ORD-1278
2024-03-22 16:00:00.000000,M03,ORD-1278-B5,239,0,ORD-1278
2024-03-23 08:00:00.000000,M01,ORD-1279-B1,209,26,ORD-1279
2024-03-23 10:00:00.000000,M01,ORD-1279-B2,195,40,ORD-1279
2024-03-23 08:00:00.000000,M02,ORD-1280-B1,493,1,ORD-1280
2024-03-23 10:00:00.000000,M02,ORD-1280-B2,493,1,ORD-1280
2024-03-23 12:00:00.000000,M02,ORD-1280-B3,494,0,ORD-1280
2024-03-24 08:00:00.000000,M01,ORD-1281-B1,567,4,ORD-1281
2024-03-24 10:00:00.000000,M01,ORD-1281-B2,570,1,ORD-1281
2024-03-24 14:37:45.446952,M01,ORD-1282-B1,221,1,ORD-1282
2024-03-24 16:37:45.446952,M01,ORD-1282-B2,221,1,ORD-1282
2024-03-24 08:00:00.000000,M02,ORD-1283-B1,567,3,ORD-1283
2024-03-24 10:00:00.000000,M02,ORD-1283-B2,569,1,ORD-1283
2024-03-24 14:38:06.837092,M02,ORD-1284-B1,202,1,ORD-1284
2024-03-24 16:38:06.837092,M02,ORD-1284-B2,202,1,ORD-1284
2024-03-24 18:38:06.837092,M02,ORD-1284-B3,202,1,ORD-1284
2024-03-24 20:38:06.837092,M02,ORD-1284-B4,203,0,ORD-1284
2024-03-25 08:00:00.000000,M01,ORD-1285-B1,406,2,ORD-1285
2024-03-25 10:00:00.000000,M01,ORD-1285-B2,408,0,ORD-1285
2024-03-25 12:00:00.000000,M01,ORD-1285-B3,408,0,ORD-1285
2024-03-25 14:00:00.000000,M01,ORD-1285-B4,405,3,ORD-1285
2024-03-25 17:30:47.892258,M01,ORD-1286-B1,474,0,ORD-1286
2024-03-25 19:30:47.892258,M01,ORD-1286-B2,470,4,ORD-1286
2024-03-25 08:00:00.000000,M02,ORD-1287-B1,414,2,ORD-1287
2024-03-25 10:00:00.000000,M02,ORD-1287-B2,414,2,ORD-1287
2024-03-25 12:00:00.000000,M02,ORD-1287-B3,415,1,ORD-1287
2024-03-25 08:00:00.000000,M03,ORD-1288-B1,210,1,ORD-1288
2024-03-25 10:00:00.000000,M03,ORD-1288-B2,210,1,ORD-1288
2024-03-25 12:00:00.000000,M03,ORD-1288-B3,210,1,ORD-1288
2024-03-25 14:00:00.000000,M03,ORD-1288-B4,211,0,ORD-1288
2024-03-26 08:00:00.000000,M01,ORD-1289-B1,433,3,ORD-1289
2024-03-26 10:00:00.000000,M01,ORD-1289-B2,436,0,ORD-1289
2024-03-26 12:00:00.000000,M01,ORD-1289-B3,434,2,ORD-1289
2024-03-26 14:00:00.000000,M01,ORD-1289-B4,436,0,ORD-1289
2024-03-26 08:00:00.000000,M02,ORD-1290-B1,220,0,ORD-1290
2024-03-26 10:00:00.000000,M02,ORD-1290-B2,219,1,ORD-1290
2024-03-26 12:00:00.000000,M02,ORD-1290-B3,219,1,ORD-1290
2024-03-26 14:00:00.000000,M02,ORD-1290-B4,220,0,ORD-1290
2024-03-26 08:00:00.000000,M03,ORD-1291-B1,225,0,ORD-1291
2024-03-26 10:00:00.000000,M03,ORD-1291-B2,225,0,ORD-1291
2024-03-26 12:00:00.000000,M03,ORD-1291-B3,225,0,ORD-1291
2024-03-26 14:00:00.000000,M03,ORD-1291-B4,224,1,ORD-1291
2024-03-26 17:42:02.173643,M03,ORD-1292-B1,226,0,ORD-1292
2024-03-26 19:42:02.173643,M03,ORD-1292-B2,225,1,ORD-1292
2024-03-26 21:42:02.173643,M03,ORD-1292-B3,226,0,ORD-1292
2024-03-27 08:00:00.000000,M01,ORD-1293-B1,236,0,ORD-1293
2024-03-27 10:00:00.000000,M01,ORD-1293-B2,235,1,ORD-1293
2024-03-27 12:00:00.000000,M01,ORD-1293-B3,235,1,ORD-1293
2024-03-27 08:00:00.000000,M02,ORD-1294-B1,442,2,ORD-1294
2024-03-27 10:00:00.000000,M02,ORD-1294-B2,443,1,ORD-1294
2024-03-27 12:00:00.000000,M02,ORD-1294-B3,442,2,ORD-1294
2024-03-27 14:00:00.000000,M02,ORD-1294-B4,442,2,ORD-1294
2024-03-27 17:44:15.527440,M02,ORD-1295-B1,519,3,ORD-1295
2024-03-27 19:44:15.527440,M02,ORD-1295-B2,520,2,ORD-1295
2024-03-27 21:44:15.527440,M02,ORD-1295-B3,522,0,ORD-1295
2024-03-27 08:00:00.000000,M03,ORD-1296-B1,246,1,ORD-1296
2024-03-27 10:00:00.000000,M03,ORD-1296-B2,246,1,ORD-1296
2024-03-28 08:00:00.000000,M01,ORD-1297-B1,237,1,ORD-1297
2024-03-28 10:00:00.000000,M01,ORD-1297-B2,237,1,ORD-1297
2024-03-28 12:00:00.000000,M01,ORD-1297-B3,238,0,ORD-1297
2024-03-28 14:00:00.000000,M01,ORD-1297-B4,236,2,ORD-1297
2024-03-28 16:00:00.000000,M01,ORD-1297-B5,238,0,ORD-1297
2024-03-28 08:00:00.000000,M02,ORD-1298-B1,408,0,ORD-1298
2024-03-28 10:00:00.000000,M02,ORD-1298-B2,405,3,ORD-1298
2024-03-28 12:00:00.000000,M02,ORD-1298-B3,407,1,ORD-1298
2024-03-28 14:00:00.000000,M02,ORD-1298-B4,406,2,ORD-1298
2024-03-28 17:35:59.276371,M02,ORD-1299-B1,216,1,ORD-1299
2024-03-28 19:35:59.276371,M02,ORD-1299-B2,217,0,ORD-1299
2024-03-28 21:35:59.276371,M02,ORD-1299-B3,216,1,ORD-1299
2024-03-28 08:00:00.000000,M03,ORD-1300-B1,487,3,ORD-1300
2024-03-28 10:00:00.000000,M03,ORD-1300-B2,486,4,ORD-1300
2024-03-28 12:00:00.000000,M03,ORD-1300-B3,486,4,ORD-1300
2024-03-28 14:00:00.000000,M03,ORD-1300-B4,488,2,ORD-1300
2024-03-29 08:00:00.000000,M01,ORD-1301-B1,485,0,ORD-1301
2024-03-29 10:00:00.000000,M01,ORD-1301-B2,482,3,ORD-1301
2024-03-29 12:00:00.000000,M01,ORD-1301-B3,483,2,ORD-1301
2024-03-29 15:52:40.362593,M01,ORD-1302-B1,203,0,ORD-1302
2024-03-29 17:52:40.362593,M01,ORD-1302-B2,201,2,ORD-1302
2024-03-29 19:52:40.362593,M01,ORD-1302-B3,202,1,ORD-1302
2024-03-29 08:00:00.000000,M02,ORD-1303-B1,448,1,ORD-1303
2024-03-29 10:00:00.000000,M02,ORD-1303-B2,446,3,ORD-1303
2024-03-29 12:00:00.000000,M02,ORD-1303-B3,448,1,ORD-1303
2024-03-29 15:28:23.297657,M02,ORD-1304-B1,216,1,ORD-1304
2024-03-29 17:28:23.297657,M02,ORD-1304-B2,217,0,ORD-1304
2024-03-29 19:28:23.297657,M02,ORD-1304-B3,217,0,ORD-1304
2024-03-30 08:00:00.000000,M01,ORD-1305-B1,204,0,ORD-1305
2024-03-30 10:00:00.000000,M01,ORD-1305-B2,204,0,ORD-1305
2024-03-30 12:00:00.000000,M01,ORD-1305-B3,204,0,ORD-1305
2024-03-30 15:19:30.582341,M01,ORD-1306-B1,247,1,ORD-1306
2024-03-30 17:19:30.582341,M01,ORD-1306-B2,248,0,ORD-1306
2024-03-30 19:19:30.582341,M01,ORD-1306-B3,248,0,ORD-1306
2024-03-30 08:00:00.000000,M03,ORD-1307-B1,440,3,ORD-1307
2024-03-30 10:00:00.000000,M03,ORD-1307-B2,441,2,ORD-1307
2024-03-30 12:00:00.000000,M03,ORD-1307-B3,440,3,ORD-1307
2024-03-30 14:00:00.000000,M03,ORD-1307-B4,442,1,ORD-1307
2024-03-31 08:00:00.000000,M01,ORD-1308-B1,509,1,ORD-1308
2024-03-31 10:00:00.000000,M01,ORD-1308-B2,509,1,ORD-1308
2024-03-31 08:00:00.000000,M02,ORD-1309-B1,257,2,ORD-1309
2024-03-31 10:00:00.000000,M02,ORD-1309-B2,258,1,ORD-1309
2024-03-31 12:00:00.000000,M02,ORD-1309-B3,257,2,ORD-1309
2024-03-31 16:39:59.654511,M02,ORD-1310-B1,414,2,ORD-1310
2024-03-31 18:39:59.654511,M02,ORD-1310-B2,414,2,ORD-1310
2024-03-31 20:39:59.654511,M02,ORD-1310-B3,413,3,ORD-1310
2024-03-31 08:00:00.000000,M03,ORD-1311-B1,520,2,ORD-1311
2024-03-31 10:00:00.000000,M03,ORD-1311-B2,521,1,ORD-1311
2024-03-31 14:19:35.892647,M03,ORD-1312-B1,444,2,ORD-1312
2024-03-31 16:19:35.892647,M03,ORD-1312-B2,443,3,ORD-1312
2024-03-31 18:19:35.892647,M03,ORD-1312-B3,443,3,ORD-1312
2024-03-31 20:19:35.892647,M03,ORD-1312-B4,445,1,ORD-1312
2024-04-01 08:00:00.000000,M01,ORD-1313-B1,237,0,ORD-1313
2024-04-01 10:00:00.000000,M01,ORD-1313-B2,236,1,ORD-1313
2024-04-01 12:00:00.000000,M01,ORD-1313-B3,235,2,ORD-1313
2024-04-01 14:00:00.000000,M01,ORD-1313-B4,237,0,ORD-1313
2024-04-01 16:00:00.000000,M01,ORD-1313-B5,237,0,ORD-1313
2024-04-01 08:00:00.000000,M02,ORD-1314-B1,474,3,ORD-1314
2024-04-01 10:00:00.000000,M02,ORD-1314-B2,475,2,ORD-1314
2024-04-01 12:00:00.000000,M02,ORD-1314-B3,476,1,ORD-1314
2024-04-01 14:00:00.000000,M02,ORD-1314-B4,476,1,ORD-1314
2024-04-01 16:00:00.000000,M02,ORD-1314-B5,475,2,ORD-1314
2024-04-01 21:01:09.440139,M02,ORD-1315-B1,470,0,ORD-1315
2024-04-01 23:01:09.440139,M02,ORD-1315-B2,467,3,ORD-1315
2024-04-02 08:00:00.000000,M01,ORD-1316-B1,413,2,ORD-1316
2024-04-02 10:00:00.000000,M01,ORD-1316-B2,414,1,ORD-1316
2024-04-02 08:00:00.000000,M02,ORD-1317-B1,206,0,ORD-1317
2024-04-02 10:00:00.000000,M02,ORD-1317-B2,205,1,ORD-1317
2024-04-02 12:00:00.000000,M02,ORD-1317-B3,205,1,ORD-1317
2024-04-02 14:50:32.837252,M02,ORD-1318-B1,246,1,ORD-1318
2024-04-02 16:50:32.837252,M02,ORD-1318-B2,245,2,ORD-1318
2024-04-02 18:50:32.837252,M02,ORD-1318-B3,246,1,ORD-1318
2024-04-02 20:50:32.837252,M02,ORD-1318-B4,246,1,ORD-1318
2024-04-02 08:00:00.000000,M03,ORD-1319-B1,405,2,ORD-1319
2024-04-02 10:00:00.000000,M03,ORD-1319-B2,405,2,ORD-1319
2024-04-02 12:47:37.710183,M03,ORD-1320-B1,439,3,ORD-1320
2024-04-02 14:47:37.710183,M03,ORD-1320-B2,439,3,ORD-1320
2024-04-02 18:05:19.190038,M03,ORD-1321-B1,494,1,ORD-1321
2024-04-02 20:05:19.190038,M03,ORD-1321-B2,495,0,ORD-1321
2024-04-02 22:05:19.190038,M03,ORD-1321-B3,494,1,ORD-1321
2024-04-03 08:00:00.000000,M01,ORD-1322-B1,248,0,ORD-1322
2024-04-03 10:00:00.000000,M01,ORD-1322-B2,246,2,ORD-1322
2024-04-03 12:00:00.000000,M01,ORD-1322-B3,247,1,ORD-1322
2024-04-03 14:00:00.000000,M01,ORD-1322-B4,246,2,ORD-1322
2024-04-04 08:00:00.000000,M01,ORD-1323-B1,222,2,ORD-1323
2024-04-04 10:00:00.000000,M01,ORD-1323-B2,223,1,ORD-1323
2024-04-04 12:00:00.000000,M01,ORD-1323-B3,223,1,ORD-1323
2024-04-04 14:00:00.000000,M01,ORD-1323-B4,223,1,ORD-1323
2024-04-04 17:58:38.827377,M01,ORD-1324-B1,352,72,ORD-1324
2024-04-04 19:58:38.827377,M01,ORD-1324-B2,349,75,ORD-1324
2024-04-04 08:00:00.000000,M02,ORD-1325-B1,202,2,ORD-1325
2024-04-04 10:00:00.000000,M02,ORD-1325-B2,203,1,ORD-1325
2024-04-04 12:00:00.000000,M02,ORD-1325-B3,204,0,ORD-1325
2024-04-04 08:00:00.000000,M03,ORD-1326-B1,280,0,ORD-1326
2024-04-04 10:00:00.000000,M03,ORD-1326-B2,278,2,ORD-1326
2024-04-04 14:29:17.764714,M03,ORD-1327-B1,411,3,ORD-1327
2024-04-04 16:29:17.764714,M03,ORD-1327-B2,411,3,ORD-1327
2024-04-04 18:29:17.764714,M03,ORD-1327-B3,411,3,ORD-1327
2024-04-04 20:29:17.764714,M03,ORD-1327-B4,414,0,ORD-1327
2024-04-05 08:00:00.000000,M01,ORD-1328-B1,215,44,ORD-1328
2024-04-05 10:00:00.000000,M01,ORD-1328-B2,209,50,ORD-1328
2024-04-05 14:15:48.791890,M01,ORD-1329-B1,450,4,ORD-1329
2024-04-05 16:15:48.791890,M01,ORD-1329-B2,454,0,ORD-1329
2024-04-05 18:15:48.791890,M01,ORD-1329-B3,450,4,ORD-1329
2024-04-05 20:15:48.791890,M01,ORD-1329-B4,453,1,ORD-1329
2024-04-05 22:15:48.791890,M01,ORD-1329-B5,453,1,ORD-1329
2024-04-05 08:00:00.000000,M02,ORD-1330-B1,256,1,ORD-1330
2024-04-05 10:00:00.000000,M02,ORD-1330-B2,257,0,ORD-1330
2024-04-05 13:40:39.044523,M02,ORD-1331-B1,444,4,ORD-1331
2024-04-05 15:40:39.044523,M02,ORD-1331-B2,445,3,ORD-1331
2024-04-05 17:40:39.044523,M02,ORD-1331-B3,444,4,ORD-1331
2024-04-05 08:00:00.000000,M03,ORD-1332-B1,476,2,ORD-1332
2024-04-05 10:00:00.000000,M03,ORD-1332-B2,476,2,ORD-1332
2024-04-05 12:00:00.000000,M03,ORD-1332-B3,477,1,ORD-1332
2024-04-05 14:00:00.000000,M03,ORD-1332-B4,476,2,ORD-1332
2024-04-05 16:00:00.000000,M03,ORD-1332-B5,475,3,ORD-1332
2024-04-06 08:00:00.000000,M01,ORD-1333-B1,490,2,ORD-1333
2024-04-06 10:00:00.000000,M01,ORD-1333-B2,492,0,ORD-1333
2024-04-06 12:00:00.000000,M01,ORD-1333-B3,492,0,ORD-1333
2024-04-06 14:00:00.000000,M01,ORD-1333-B4,492,0,ORD-1333
2024-04-06 08:00:00.000000,M02,ORD-1334-B1,463,0,ORD-1334
2024-04-06 10:00:00.000000,M02,ORD-1334-B2,459,4,ORD-1334
2024-04-06 12:00:00.000000,M02,ORD-1334-B3,461,2,ORD-1334
2024-04-06 14:00:00.000000,M02,ORD-1334-B4,463,0,ORD-1334
2024-04-06 16:00:00.000000,M02,ORD-1334-B5,459,4,ORD-1334
2024-04-06 08:00:00.000000,M03,ORD-1335-B1,460,3,ORD-1335
2024-04-06 10:00:00.000000,M03,ORD-1335-B2,459,4,ORD-1335
2024-04-06 12:00:00.000000,M03,ORD-1335-B3,463,0,ORD-1335
2024-04-06 14:00:00.000000,M03,ORD-1335-B4,461,2,ORD-1335
2024-04-06 16:00:00.000000,M03,ORD-1335-B5,462,1,ORD-1335
2024-04-07 08:00:00.000000,M01,ORD-1336-B1,215,0,ORD-1336
2024-04-07 10:00:00.000000,M01,ORD-1336-B2,214,1,ORD-1336
2024-04-07 12:00:00.000000,M01,ORD-1336-B3,213,2,ORD-1336
2024-04-07 14:00:00.000000,M01,ORD-1336-B4,214,1,ORD-1336
2024-04-07 08:00:00.000000,M02,ORD-1337-B1,433,70,ORD-1337
2024-04-07 10:00:00.000000,M02,ORD-1337-B2,440,63,ORD-1337
2024-04-07 12:00:00.000000,M02,ORD-1337-B3,416,87,ORD-1337
2024-04-07 08:00:00.000000,M03,ORD-1338-B1,415,1,ORD-1338
2024-04-07 10:00:00.000000,M03,ORD-1338-B2,416,0,ORD-1338
2024-04-07 12:00:00.000000,M03,ORD-1338-B3,413,3,ORD-1338
2024-04-07 14:00:00.000000,M03,ORD-1338-B4,414,2,ORD-1338
2024-04-07 17:37:19.696355,M03,ORD-1339-B1,246,1,ORD-1339
2024-04-07 19:37:19.696355,M03,ORD-1339-B2,247,0,ORD-1339
2024-04-08 08:00:00.000000,M01,ORD-1340-B1,426,0,ORD-1340
2024-04-08 10:00:00.000000,M01,ORD-1340-B2,426,0,ORD-1340
2024-04-08 12:00:00.000000,M01,ORD-1340-B3,424,2,ORD-1340
2024-04-08 14:00:00.000000,M01,ORD-1340-B4,424,2,ORD-1340
2024-04-08 08:00:00.000000,M02,ORD-1341-B1,250,1,ORD-1341
2024-04-08 10:00:00.000000,M02,ORD-1341-B2,251,0,ORD-1341
2024-04-08 12:00:00.000000,M02,ORD-1341-B3,250,1,ORD-1341
2024-04-08 16:44:42.844573,M02,ORD-1342-B1,567,3,ORD-1342
2024-04-08 18:44:42.844573,M02,ORD-1342-B2,568,2,ORD-1342
2024-04-08 08:00:00.000000,M03,ORD-1343-B1,234,1,ORD-1343
2024-04-08 10:00:00.000000,M03,ORD-1343-B2,234,1,ORD-1343
2024-04-08 12:00:00.000000,M03,ORD-1343-B3,235,0,ORD-1343
2024-04-08 14:00:00.000000,M03,ORD-1343-B4,234,1,ORD-1343
2024-04-08 17:59:53.670833,M03,ORD-1344-B1,523,2,ORD-1344
2024-04-08 19:59:53.670833,M03,ORD-1344-B2,523,2,ORD-1344
2024-04-08 21:59:53.670833,M03,ORD-1344-B3,524,1,ORD-1344
2024-04-09 08:00:00.000000,M01,ORD-1345-B1,499,1,ORD-1345
2024-04-09 10:00:00.000000,M01,ORD-1345-B2,498,2,ORD-1345
2024-04-09 14:07:31.148797,M01,ORD-1346-B1,243,1,ORD-1346
2024-04-09 16:07:31.148797,M01,ORD-1346-B2,242,2,ORD-1346
2024-04-09 18:07:31.148797,M01,ORD-1346-B3,244,0,ORD-1346
2024-04-09 20:07:31.148797,M01,ORD-1346-B4,243,1,ORD-1346
2024-04-09 08:00:00.000000,M02,ORD-1347-B1,471,3,ORD-1347
2024-04-09 10:00:00.000000,M02,ORD-1347-B2,474,0,ORD-1347
2024-04-09 12:00:00.000000,M02,ORD-1347-B3,474,0,ORD-1347
2024-04-09 14:00:00.000000,M02,ORD-1347-B4,473,1,ORD-1347
2024-04-09 16:00:00.000000,M02,ORD-1347-B5,471,3,ORD-1347
2024-04-10 08:00:00.000000,M01,ORD-1348-B1,472,0,ORD-1348
2024-04-10 10:00:00.000000,M01,ORD-1348-B2,471,1,ORD-1348
2024-04-10 12:00:00.000000,M01,ORD-1348-B3,471,1,ORD-1348
2024-04-10 08:00:00.000000,M02,ORD-1349-B1,459,0,ORD-1349
2024-04-10 10:00:00.000000,M02,ORD-1349-B2,456,3,ORD-1349
2024-04-10 12:00:00.000000,M02,ORD-1349-B3,458,1,ORD-1349
2024-04-10 14:00:00.000000,M02,ORD-1349-B4,457,2,ORD-1349
2024-04-10 08:00:00.000000,M03,ORD-1350-B1,500,1,ORD-1350
2024-04-10 10:00:00.000000,M03,ORD-1350-B2,501,0,ORD-1350
2024-04-10 12:00:00.000000,M03,ORD-1350-B3,497,4,ORD-1350
2024-04-11 08:00:00.000000,M01,ORD-1351-B1,402,2,ORD-1351
2024-04-11 10:00:00.000000,M01,ORD-1351-B2,403,1,ORD-1351
2024-04-11 12:00:00.000000,M01,ORD-1351-B3,403,1,ORD-1351
2024-04-11 14:00:00.000000,M01,ORD-1351-B4,404,0,ORD-1351
2024-04-11 17:17:07.444450,M01,ORD-1352-B1,526,2,ORD-1352
2024-04-11 19:17:07.444450,M01,ORD-1352-B2,525,3,ORD-1352
2024-04-11 08:00:00.000000,M02,ORD-1353-B1,474,1,ORD-1353
2024-04-11 10:00:00.000000,M02,ORD-1353-B2,475,0,ORD-1353
2024-04-11 13:25:21.521362,M02,ORD-1354-B1,419,2,ORD-1354
2024-04-11 15:25:21.521362,M02,ORD-1354-B2,419,2,ORD-1354
2024-04-11 08:00:00.000000,M03,ORD-1355-B1,240,1,ORD-1355
2024-04-11 10:00:00.000000,M03,ORD-1355-B2,241,0,ORD-1355
2024-04-11 12:00:00.000000,M03,ORD-1355-B3,240,1,ORD-1355
2024-04-11 16:23:53.013673,M03,ORD-1356-B1,210,0,ORD-1356
2024-04-11 18:23:53.013673,M03,ORD-1356-B2,210,0,ORD-1356
2024-04-11 20:23:53.013673,M03,ORD-1356-B3,210,0,ORD-1356
2024-04-12 08:00:00.000000,M01,ORD-1357-B1,215,0,ORD-1357
2024-04-12 10:00:00.000000,M01,ORD-1357-B2,214,1,ORD-1357
2024-04-12 13:36:30.240099,M01,ORD-1358-B1,465,2,ORD-1358
2024-04-12 15:36:30.240099,M01,ORD-1358-B2,464,3,ORD-1358
2024-04-12 17:36:30.240099,M01,ORD-1358-B3,464,3,ORD-1358
2024-04-12 08:00:00.000000,M03,ORD-1359-B1,581,0,ORD-1359
2024-04-12 10:00:00.000000,M03,ORD-1359-B2,580,1,ORD-1359
2024-04-13 08:00:00.000000,M01,ORD-1360-B1,421,0,ORD-1360
2024-04-13 10:00:00.000000,M01,ORD-1360-B2,420,1,ORD-1360
2024-04-13 12:00:00.000000,M01,ORD-1360-B3,418,3,ORD-1360
2024-04-13 14:00:00.000000,M01,ORD-1360-B4,420,1,ORD-1360
2024-04-13 16:00:00.000000,M01,ORD-1360-B5,419,2,ORD-1360
2024-04-13 08:00:00.000000,M02,ORD-1361-B1,461,3,ORD-1361
2024-04-13 10:00:00.000000,M02,ORD-1361-B2,462,2,ORD-1361
2024-04-13 12:00:00.000000,M02,ORD-1361-B3,461,3,ORD-1361
2024-04-13 14:00:00.000000,M02,ORD-1361-B4,461,3,ORD-1361
2024-04-13 08:00:00.000000,M03,ORD-1362-B1,208,1,ORD-1362
2024-04-13 10:00:00.000000,M03,ORD-1362-B2,208,1,ORD-1362
2024-04-13 12:00:00.000000,M03,ORD-1362-B3,209,0,ORD-1362
2024-04-13 14:00:00.000000,M03,ORD-1362-B4,209,0,ORD-1362
2024-04-14 08:00:00.000000,M01,ORD-1363-B1,453,2,ORD-1363
2024-04-14 10:00:00.000000,M01,ORD-1363-B2,454,1,ORD-1363
2024-04-14 12:00:00.000000,M01,ORD-1363-B3,454,1,ORD-1363
2024-04-14 14:00:00.000000,M01,ORD-1363-B4,453,2,ORD-1363
2024-04-14 16:00:00.000000,M01,ORD-1363-B5,453,2,ORD-1363
2024-04-14 08:00:00.000000,M02,ORD-1364-B1,231,1,ORD-1364
2024-04-14 10:00:00.000000,M02,ORD-1364-B2,232,0,ORD-1364
2024-04-14 12:00:00.000000,M02,ORD-1364-B3,231,1,ORD-1364
2024-04-14 14:00:00.000000,M02,ORD-1364-B4,231,1,ORD-1364
2024-04-14 18:13:48.504107,M02,ORD-1365-B1,462,1,ORD-1365
2024-04-14 20:13:48.504107,M02,ORD-1365-B2,461,2,ORD-1365
2024-04-15 08:00:00.000000,M01,ORD-1366-B1,214,0,ORD-1366
2024-04-15 10:00:00.000000,M01,ORD-1366-B2,213,1,ORD-1366
2024-04-15 12:00:00.000000,M01,ORD-1366-B3,214,0,ORD-1366
2024-04-15 14:00:00.000000,M01,ORD-1366-B4,214,0,ORD-1366
2024-04-15 17:30:04.792036,M01,ORD-1367-B1,516,4,ORD-1367
2024-04-15 19:30:04.792036,M01,ORD-1367-B2,516,4,ORD-1367
2024-04-16 08:00:00.000000,M01,ORD-1368-B1,251,2,ORD-1368
2024-04-16 10:00:00.000000,M01,ORD-1368-B2,253,0,ORD-1368
2024-04-16 12:00:00.000000,M01,ORD-1368-B3,251,2,ORD-1368
2024-04-16 08:00:00.000000,M02,ORD-1369-B1,526,2,ORD-1369
2024-04-16 10:00:00.000000,M02,ORD-1369-B2,524,4,ORD-1369
2024-04-16 14:22:15.485141,M02,ORD-1370-B1,509,88,ORD-1370
2024-04-16 16:22:15.485141,M02,ORD-1370-B2,538,59,ORD-1370
2024-04-16 08:00:00.000000,M03,ORD-1371-B1,233,2,ORD-1371
2024-04-16 10:00:00.000000,M03,ORD-1371-B2,234,1,ORD-1371
2024-04-16 13:26:05.756033,M03,ORD-1372-B1,497,0,ORD-1372
2024-04-16 15:26:05.756033,M03,ORD-1372-B2,496,1,ORD-1372
2024-04-16 17:26:05.756033,M03,ORD-1372-B3,496,1,ORD-1372
2024-04-16 19:26:05.756033,M03,ORD-1372-B4,497,0,ORD-1372
2024-04-17 08:00:00.000000,M01,ORD-1373-B1,252,1,ORD-1373
2024-04-17 10:00:00.000000,M01,ORD-1373-B2,253,0,ORD-1373
2024-04-17 12:00:00.000000,M01,ORD-1373-B3,252,1,ORD-1373
2024-04-17 08:00:00.000000,M02,ORD-1374-B1,470,2,ORD-1374
